Date,Sales,Region
1/02/2022,2310,south
1/02/2022,2405,east
1/02/2022,2420,west
2/02/2022,2160,north
2/02/2022,2485,south
2/02/2022,2375,east
2/02/2022,2435,west
3/02/2022,2125,north
3/02/2022,2185,south
3/02/2022,2090,east
3/02/2022,2115,west
4/02/2022,2035,north
4/02/2022,2215,south
4/02/2022,2010,east
4/02/2022,2190,west
5/02/2022,2070,north
5/02/2022,2000,south
5/02/2022,2130,east
5/02/2022,2235,west
6/02/2022,2250,north
6/02/2022,2365,south
6/02/2022,2020,east
6/02/2022,2215,west
7/02/2022,2290,north
7/02/2022,2145,south
7/02/2022,2255,east
7/02/2022,2265,west
8/02/2022,2375,north
8/02/2022,2360,south
8/02/2022,2430,east
8/02/2022,2330,west
9/02/2022,2290,north
9/02/2022,2435,south
9/02/2022,2225,east
9/02/2022,2255,west
10/02/2022,2275,north
10/02/2022,2310,south
10/02/2022,2070,east
10/02/2022,2445,west
11/02/2022,2405,north
11/02/2022,2030,south
11/02/2022,2470,east
11/02/2022,2265,west
12/02/2022,2245,north
12/02/2022,2490,south
12/02/2022,2110,east
12/02/2022,2085,west
13/02/2022,2425,north
13/02/2022,2245,south
13/02/2022,2500,east
13/02/2022,2390,west
14/02/2022,2035,north
14/02/2022,2465,south
14/02/2022,2500,east
14/02/2022,2115,west
